10.246.81.114 - - [23/Feb/2019:08:39:35 +0800] "GET /personal/userinfo.php HTTP/1.1" 302 4764 "http://10.245.146.90/personal/indexb.php" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv 18.0)  Gecko/20100101 Firefox/18.0"
10.246.81.114 - - [23/Feb/2019:08:47:51 +0800] "GET /js/collect/mouse_keydown.js HTTP/1.1" 302 9681 "http://10.245.146.90/personal/docmanagement.php" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv 18.0)  Gecko/20100101 Firefox/18.0"
10.246.81.114 - - [23/Feb/2019:08:47:51 +0800] "GET /personal/docmanagement.php HTTP/1.1" 302 9681 "http://10.245.146.90/personal/editor.php" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv 18.0)  Gecko/20100101 Firefox/18.0"
10.246.81.114 - - [23/Feb/2019:08:47:58 +0800] "GET /page/articleAPI.php_=1550882878 HTTP/1.1" 302 59908 "http://10.245.146.90/personal/indexb.php" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv 18.0)  Gecko/20100101 Firefox/18.0"
10.246.81.114 - - [23/Feb/2019:08:47:58 +0800] "GET /personal/editor/plugins/table-dialog/table-dialog.js HTTP/1.1" 302 59908 "http://10.245.146.90/personal/editor.php" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv 18.0)  Gecko/20100101 Firefox/18.0"
10.246.81.114 - - [23/Feb/2019:08:47:58 +0800] "GET /personal/docmanagement.php HTTP/1.1" 302 59908 "http://10.245.146.90/personal/editor.php" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv 18.0)  Gecko/20100101 Firefox/18.0"
10.246.81.114 - - [23/Feb/2019:08:49:17 +0800] "POST /page/articleinfo.php HTTP/1.1" 304 3569 "http://10.245.146.90/personal/editor.php" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv 18.0)  Gecko/20100101 Firefox/18.0"
10.246.81.114 - - [23/Feb/2019:08:49:17 +0800] "POST /page/upcontent.php HTTP/1.1" 304 3569 "http://10.245.146.90/personal/indexb.php" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv 18.0)  Gecko/20100101 Firefox/18.0"
10.241.70.138 - - [23/Feb/2019:11:46:34 +0800] "GET /personal/developlogs.php HTTP/1.1" 302 30852 "http://10.245.146.90/personal/indexb.php" "Opera/9.80 (Windows NT 6.1; U; pl) Presto/2.7.62 Version/11.00"
10.241.70.138 - - [23/Feb/2019:11:30:06 +0800] "GET /personal/serverinfo.php HTTP/1.1" 302 30852 "http://10.245.146.90/personal/indexb.php" "Opera/9.80 (Windows NT 6.1; U; pl) Presto/2.7.62 Version/11.00"
10.241.70.138 - - [23/Feb/2019:11:41:57 +0800] "GET /personal/usergets.php HTTP/1.1" 302 30852 "-" "Opera/9.80 (Windows NT 6.1; U; pl) Presto/2.7.62 Version/11.00"
10.241.70.138 - - [23/Feb/2019:11:29:00 +0800] "GET /js/jquery.md5.js HTTP/1.1" 304 34242 "http://10.245.146.90/login.html" "Opera/9.80 (Windows NT 6.1; U; pl) Presto/2.7.62 Version/11.00"
10.241.70.138 - - [23/Feb/2019:11:29:00 +0800] "GET /list.php?more=2&page=2 HTTP/1.1" 304 34242 "-" "Opera/9.80 (Windows NT 6.1; U; pl) Presto/2.7.62 Version/11.00"
10.241.70.138 - - [23/Feb/2019:11:29:00 +0800] "GET /css/style.css?v=4.1.0 HTTP/1.1" 304 34242 "http://10.245.146.90/login.html" "Opera/9.80 (Windows NT 6.1; U; pl) Presto/2.7.62 Version/11.00"
10.241.70.138 - - [23/Feb/2019:11:29:00 +0800] "GET /login.html HTTP/1.1" 304 34242 "http://10.245.146.90/login.html" "Opera/9.80 (Windows NT 6.1; U; pl) Presto/2.7.62 Version/11.00"
10.241.70.138 - - [23/Feb/2019:11:29:00 +0800] "GET /personal/userportal.php HTTP/1.1" 304 34242 "http://10.245.146.90/login.html" "Opera/9.80 (Windows NT 6.1; U; pl) Presto/2.7.62 Version/11.00"
10.241.70.138 - - [23/Feb/2019:11:29:02 +0800] "GET /personal/editor.php?id=637 HTTP/1.1" 302 15335 "http://10.245.146.90/personal/editor.php" "Opera/9.80 (Windows NT 6.1; U; pl) Presto/2.7.62 Version/11.00"
10.241.70.138 - - [23/Feb/2019:11:29:02 +0800] "GET /personal/editor/plugins/table-dialog/table-dialog.js HTTP/1.1" 302 15335 "-" "Opera/9.80 (Windows NT 6.1; U; pl) Presto/2.7.62 Version/11.00"
10.241.70.138 - - [23/Feb/2019:11:29:02 +0800] "POST /page/articleinfo.php HTTP/1.1" 302 15335 "http://10.245.146.90/personal/indexb.php" "Opera/9.80 (Windows NT 6.1; U; pl) Presto/2.7.62 Version/11.00"
10.241.70.138 - - [23/Feb/2019:11:30:08 +0800] "GET /personal/docmanagement.php HTTP/1.1" 200 11882 "http://10.245.146.90/personal/docmanagement.php" "Opera/9.80 (Windows NT 6.1; U; pl) Presto/2.7.62 Version/11.00"
10.241.70.138 - - [23/Feb/2019:11:30:17 +0800] "GET /personal/docmanagement.php HTTP/1.1" 302 46427 "-" "Opera/9.80 (Windows NT 6.1; U; pl) Presto/2.7.62 Version/11.00"
10.241.70.138 - - [23/Feb/2019:11:30:17 +0800] "POST /page/articleinfo.php HTTP/1.1" 302 46427 "http://10.245.146.90/personal/editor.php" "Opera/9.80 (Windows NT 6.1; U; pl) Presto/2.7.62 Version/11.00"
10.241.70.138 - - [23/Feb/2019:11:30:17 +0800] "GET /page/articleAPI.php_=1550892617 HTTP/1.1" 302 46427 "http://10.245.146.90/personal/editor.php" "Opera/9.80 (Windows NT 6.1; U; pl) Presto/2.7.62 Version/11.00"
10.241.70.138 - - [23/Feb/2019:11:39:46 +0800] "POST /personal/dataCollect2.php HTTP/1.1" 200 42675 "-" "Opera/9.80 (Windows NT 6.1; U; pl) Presto/2.7.62 Version/11.00"
10.246.223.73 - - [23/Feb/2019:12:31:00 +0800] "GET /personal/project.php HTTP/1.1" 302 50078 "http://10.245.146.90/personal/indexb.php" "Mozilla/5.0 (Windows NT 6.2; Win64; x64; rv 27.0) Gecko/20121011 Firefox/27.0"
10.246.223.73 - - [23/Feb/2019:12:27:33 +0800] "GET /personal/developlogs.php HTTP/1.1" 302 50078 "-" "Mozilla/5.0 (Windows NT 6.2; Win64; x64; rv 27.0) Gecko/20121011 Firefox/27.0"
10.246.223.73 - - [23/Feb/2019:12:43:05 +0800] "GET /list.php?more=2&page=5 HTTP/1.1" 302 50078 "http://10.245.146.90/personal/indexb.php" "Mozilla/5.0 (Windows NT 6.2; Win64; x64; rv 27.0) Gecko/20121011 Firefox/27.0"
10.246.223.73 - - [23/Feb/2019:12:23:34 +0800] "POST /personal/dataCollect1.php HTTP/1.1" 304 15328 "-" "Mozilla/5.0 (Windows NT 6.2; Win64; x64; rv 27.0) Gecko/20121011 Firefox/27.0"
10.246.223.73 - - [23/Feb/2019:12:23:34 +0800] "GET /js/jquery.min.js?v=2.1.4 HTTP/1.1" 304 15328 "http://10.245.146.90/login.html" "Mozilla/5.0 (Windows NT 6.2; Win64; x64; rv 27.0) Gecko/20121011 Firefox/27.0"
10.246.223.73 - - [23/Feb/2019:12:23:34 +0800] "POST /page/login.php HTTP/1.1" 304 15328 "http://10.245.146.90/login.html" "Mozilla/5.0 (Windows NT 6.2; Win64; x64; rv 27.0) Gecko/20121011 Firefox/27.0"
10.246.223.73 - - [23/Feb/2019:12:23:34 +0800] "GET /css/animate.css HTTP/1.1" 304 15328 "http://10.245.146.90/login.html" "Mozilla/5.0 (Windows NT 6.2; Win64; x64; rv 27.0) Gecko/20121011 Firefox/27.0"
10.246.223.73 - - [23/Feb/2019:12:23:34 +0800] "GET /css/bootstrap.min.css?v=3.3.6 HTTP/1.1" 304 15328 "http://10.245.146.90/login.html" "Mozilla/5.0 (Windows NT 6.2; Win64; x64; rv 27.0) Gecko/20121011 Firefox/27.0"
10.246.223.73 - - [23/Feb/2019:12:23:34 +0800] "GET /js/collect/sendData.js HTTP/1.1" 304 15328 "http://10.245.146.90/login.html" "Mozilla/5.0 (Windows NT 6.2; Win64; x64; rv 27.0) Gecko/20121011 Firefox/27.0"
10.246.223.73 - - [23/Feb/2019:12:23:34 +0800] "GET /personal/userportal.php HTTP/1.1" 304 15328 "http://10.245.146.90/login.html" "Mozilla/5.0 (Windows NT 6.2; Win64; x64; rv 27.0) Gecko/20121011 Firefox/27.0"
10.246.223.73 - - [23/Feb/2019:12:23:34 +0800] "GET /list.php?more=2&page=2 HTTP/1.1" 304 15328 "http://10.245.146.90/login.html" "Mozilla/5.0 (Windows NT 6.2; Win64; x64; rv 27.0) Gecko/20121011 Firefox/27.0"
10.246.223.73 - - [23/Feb/2019:12:23:36 +0800] "POST /page/upcontent.php HTTP/1.1" 302 6163 "http://10.245.146.90/personal/docmanagement.php" "Mozilla/5.0 (Windows NT 6.2; Win64; x64; rv 27.0) Gecko/20121011 Firefox/27.0"
10.246.223.73 - - [23/Feb/2019:12:23:36 +0800] "GET /page/articleAPI.php_=1550895816 HTTP/1.1" 302 6163 "http://10.245.146.90/personal/docmanagement.php" "Mozilla/5.0 (Windows NT 6.2; Win64; x64; rv 27.0) Gecko/20121011 Firefox/27.0"
10.246.223.73 - - [23/Feb/2019:12:23:36 +0800] "POST /personal/dataCollect2.php HTTP/1.1" 302 6163 "http://10.245.146.90/personal/indexb.php" "Mozilla/5.0 (Windows NT 6.2; Win64; x64; rv 27.0) Gecko/20121011 Firefox/27.0"
10.246.136.61 - - [23/Feb/2019:13:11:13 +0800] "GET /personal/indexb.php HTTP/1.1" 304 33920 "http://10.245.146.90/login.html" "Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv 16.0.1) Gecko/20121011 Firefox/21.0.1"
10.246.136.61 - - [23/Feb/2019:13:11:13 +0800] "GET /js/collect/sendData.js HTTP/1.1" 304 33920 "http://10.245.146.90/login.html" "Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv 16.0.1) Gecko/20121011 Firefox/21.0.1"
10.246.136.61 - - [23/Feb/2019:13:11:13 +0800] "GET /css/animate.css HTTP/1.1" 304 33920 "-" "Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv 16.0.1) Gecko/20121011 Firefox/21.0.1"
10.246.136.61 - - [23/Feb/2019:13:11:13 +0800] "GET /personal/indexb.php HTTP/1.1" 304 33920 "http://10.245.146.90/login.html" "Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv 16.0.1) Gecko/20121011 Firefox/21.0.1"
10.246.136.61 - - [23/Feb/2019:13:11:13 +0800] "GET /css/style.css?v=4.1.0 HTTP/1.1" 304 33920 "http://10.245.146.90/login.html" "Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv 16.0.1) Gecko/20121011 Firefox/21.0.1"
10.246.136.61 - - [23/Feb/2019:13:11:13 +0800] "GET /login.html HTTP/1.1" 304 33920 "http://10.245.146.90/login.html" "Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv 16.0.1) Gecko/20121011 Firefox/21.0.1"
10.246.136.61 - - [23/Feb/2019:13:11:13 +0800] "GET /personal/userportal.php HTTP/1.1" 304 33920 "http://10.245.146.90/login.html" "Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv 16.0.1) Gecko/20121011 Firefox/21.0.1"
10.246.136.61 - - [23/Feb/2019:13:11:13 +0800] "GET /css/bootstrap.min.css?v=3.3.6 HTTP/1.1" 304 33920 "http://10.245.146.90/login.html" "Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv 16.0.1) Gecko/20121011 Firefox/21.0.1"
10.246.136.61 - - [23/Feb/2019:13:24:26 +0800] "GET /personal/userlist.php HTTP/1.1" 200 27368 "http://10.245.146.90/personal/indexb.php" "Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv 16.0.1) Gecko/20121011 Firefox/21.0.1"
10.246.136.61 - - [23/Feb/2019:13:11:15 +0800] "POST /page/articleinfo.php HTTP/1.1" 302 1056 "http://10.245.146.90/personal/indexb.php" "Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv 16.0.1) Gecko/20121011 Firefox/21.0.1"
10.246.136.61 - - [23/Feb/2019:13:11:15 +0800] "GET /page/articleAPI.php_=1550898675 HTTP/1.1" 302 1056 "http://10.245.146.90/personal/editor.php" "Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv 16.0.1) Gecko/20121011 Firefox/21.0.1"
10.246.136.61 - - [23/Feb/2019:13:11:15 +0800] "GET /personal/editor.php?id=578 HTTP/1.1" 302 1056 "http://10.245.146.90/personal/docmanagement.php" "Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv 16.0.1) Gecko/20121011 Firefox/21.0.1"
10.246.136.61 - - [23/Feb/2019:13:11:58 +0800] "POST /personal/dataCollect2.php HTTP/1.1" 304 60520 "http://10.245.146.90/personal/editor.php" "Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv 16.0.1) Gecko/20121011 Firefox/21.0.1"
10.246.136.61 - - [23/Feb/2019:13:11:58 +0800] "GET /page/articleAPI.php_=1550898718 HTTP/1.1" 304 60520 "http://10.245.146.90/personal/editor.php" "Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv 16.0.1) Gecko/20121011 Firefox/21.0.1"
10.246.136.61 - - [23/Feb/2019:13:13:27 +0800] "POST /personal/dataCollect2.php HTTP/1.1" 302 904 "http://10.245.146.90/personal/editor.php" "Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv 16.0.1) Gecko/20121011 Firefox/21.0.1"
10.246.136.61 - - [23/Feb/2019:13:13:27 +0800] "POST /page/articleinfo.php HTTP/1.1" 302 904 "-" "Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv 16.0.1) Gecko/20121011 Firefox/21.0.1"
10.246.136.61 - - [23/Feb/2019:13:13:27 +0800] "GET /personal/editor/plugins/table-dialog/table-dialog.js HTTP/1.1" 302 904 "-" "Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv 16.0.1) Gecko/20121011 Firefox/21.0.1"
123.125.71.39 - - [23/Feb/2019:13:21:31 +0800] "GET /list.php?more=2&page=7 HTTP/1.1" 200 50038 "http://10.245.146.90/personal/indexb.php" "Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/4.0; GTB7.4; InfoPath.1; SV1; .NET CLR 2.8.52393; WOW64; en-US)"
123.125.71.39 - - [23/Feb/2019:13:38:17 +0800] "POST /personal/dataCollect2.php HTTP/1.1" 200 50038 "http://10.245.146.90/personal/indexb.php" "Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/4.0; GTB7.4; InfoPath.1; SV1; .NET CLR 2.8.52393; WOW64; en-US)"
123.125.71.39 - - [23/Feb/2019:13:34:10 +0800] "GET /personal/usergets.php HTTP/1.1" 200 50038 "http://10.245.146.90/personal/indexb.php" "Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/4.0; GTB7.4; InfoPath.1; SV1; .NET CLR 2.8.52393; WOW64; en-US)"
123.125.71.39 - - [23/Feb/2019:13:32:23 +0800] "GET /personal/serverinfo.php HTTP/1.1" 200 50038 "http://10.245.146.90/personal/indexb.php" "Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/4.0; GTB7.4; InfoPath.1; SV1; .NET CLR 2.8.52393; WOW64; en-US)"
123.125.71.39 - - [23/Feb/2019:13:20:38 +0800] "-" 408 - "-" "-"
123.125.71.39 - - [23/Feb/2019:13:21:22 +0800] GET /aausss HTTP/1.1" 403 "-" "-" Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/4.0; GTB7.4; InfoPath.1; SV1; .NET CLR 2.8.52393; WOW64; en-US)"
123.125.71.39 - - [23/Feb/2019:13:20:41 +0800] GET /cgiokqq HTTP/1.1" 403 "-" "-" Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/4.0; GTB7.4; InfoPath.1; SV1; .NET CLR 2.8.52393; WOW64; en-US)"
123.125.71.39 - - [23/Feb/2019:13:21:28 +0800] "-" 408 - "-" "-"
123.125.71.39 - - [23/Feb/2019:13:21:52 +0800] GET /uchlacrzox HTTP/1.1" 403 "-" "-" Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/4.0; GTB7.4; InfoPath.1; SV1; .NET CLR 2.8.52393; WOW64; en-US)"
123.125.71.39 - - [23/Feb/2019:13:20:24 +0800] "GET /personal/indexb.php HTTP/1.1" 302 44971 "http://10.245.146.90/login.html" "Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/4.0; GTB7.4; InfoPath.1; SV1; .NET CLR 2.8.52393; WOW64; en-US)"
123.125.71.39 - - [23/Feb/2019:13:20:24 +0800] "POST /personal/dataCollect1.php HTTP/1.1" 302 44971 "http://10.245.146.90/login.html" "Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/4.0; GTB7.4; InfoPath.1; SV1; .NET CLR 2.8.52393; WOW64; en-US)"
123.125.71.39 - - [23/Feb/2019:13:20:24 +0800] "POST /page/login.php HTTP/1.1" 302 44971 "http://10.245.146.90/login.html" "Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/4.0; GTB7.4; InfoPath.1; SV1; .NET CLR 2.8.52393; WOW64; en-US)"
123.125.71.39 - - [23/Feb/2019:13:20:24 +0800] "GET /css/font-awesome.css?v=4.4.0 HTTP/1.1" 302 44971 "http://10.245.146.90/login.html" "Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/4.0; GTB7.4; InfoPath.1; SV1; .NET CLR 2.8.52393; WOW64; en-US)"
123.125.71.39 - - [23/Feb/2019:13:20:24 +0800] "GET /js/collect/sendData.js HTTP/1.1" 302 44971 "http://10.245.146.90/login.html" "Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/4.0; GTB7.4; InfoPath.1; SV1; .NET CLR 2.8.52393; WOW64; en-US)"
123.125.71.39 - - [23/Feb/2019:13:20:24 +0800] "GET /js/jquery.min.js?v=2.1.4 HTTP/1.1" 302 44971 "http://10.245.146.90/login.html" "Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/4.0; GTB7.4; InfoPath.1; SV1; .NET CLR 2.8.52393; WOW64; en-US)"
123.125.71.39 - - [23/Feb/2019:13:20:24 +0800] "GET /css/bootstrap.min.css?v=3.3.6 HTTP/1.1" 302 44971 "http://10.245.146.90/login.html" "Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/4.0; GTB7.4; InfoPath.1; SV1; .NET CLR 2.8.52393; WOW64; en-US)"
123.125.71.39 - - [23/Feb/2019:13:20:24 +0800] "GET /personal/userportal.php HTTP/1.1" 302 44971 "http://10.245.146.90/login.html" "Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/4.0; GTB7.4; InfoPath.1; SV1; .NET CLR 2.8.52393; WOW64; en-US)"
123.125.71.39 - - [23/Feb/2019:13:20:24 +0800] "GET /css/animate.css HTTP/1.1" 302 44971 "http://10.245.146.90/login.html" "Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/4.0; GTB7.4; InfoPath.1; SV1; .NET CLR 2.8.52393; WOW64; en-US)"
123.125.71.39 - - [23/Feb/2019:13:20:24 +0800] "GET /js/jquery.md5.js HTTP/1.1" 302 44971 "http://10.245.146.90/login.html" "Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/4.0; GTB7.4; InfoPath.1; SV1; .NET CLR 2.8.52393; WOW64; en-US)"
123.125.71.39 - - [23/Feb/2019:13:20:24 +0800] "GET /personal/indexb.php HTTP/1.1" 302 44971 "http://10.245.146.90/login.html" "Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/4.0; GTB7.4; InfoPath.1; SV1; .NET CLR 2.8.52393; WOW64; en-US)"
123.125.71.39 - - [23/Feb/2019:13:20:24 +0800] "GET /css/style.css?v=4.1.0 HTTP/1.1" 302 44971 "http://10.245.146.90/login.html" "Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/4.0; GTB7.4; InfoPath.1; SV1; .NET CLR 2.8.52393; WOW64; en-US)"
123.125.71.39 - - [23/Feb/2019:13:20:26 +0800] "GET /personal/docmanagement.php HTTP/1.1" 304 31045 "-" "Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/4.0; GTB7.4; InfoPath.1; SV1; .NET CLR 2.8.52393; WOW64; en-US)"
123.125.71.39 - - [23/Feb/2019:13:20:26 +0800] "POST /page/articleinfo.php HTTP/1.1" 304 31045 "-" "Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/4.0; GTB7.4; InfoPath.1; SV1; .NET CLR 2.8.52393; WOW64; en-US)"
123.125.71.39 - - [23/Feb/2019:13:20:52 +0800] "GET /js/collect/mouse_keydown.js HTTP/1.1" 200 10963 "-" "Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/4.0; GTB7.4; InfoPath.1; SV1; .NET CLR 2.8.52393; WOW64; en-US)"
123.125.71.39 - - [23/Feb/2019:13:21:34 +0800] "POST /personal/dataCollect2.php HTTP/1.1" 200 53663 "-" "Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/4.0; GTB7.4; InfoPath.1; SV1; .NET CLR 2.8.52393; WOW64; en-US)"
10.241.72.134 - - [23/Feb/2019:13:23:11 +0800] "-" 408 - "-" "-"
10.241.72.134 - - [23/Feb/2019:13:21:40 +0800] "GET /css/bootstrap.min.css?v=3.3.6 HTTP/1.1" 302 49817 "http://10.245.146.90/login.html" "Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2226.0 Safari/537.36"
10.241.72.134 - - [23/Feb/2019:13:21:40 +0800] "GET /css/animate.css HTTP/1.1" 302 49817 "http://10.245.146.90/login.html" "Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2226.0 Safari/537.36"
10.241.72.134 - - [23/Feb/2019:13:21:40 +0800] "GET /personal/indexb.php HTTP/1.1" 302 49817 "http://10.245.146.90/login.html" "Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2226.0 Safari/537.36"
